department,mun,adult,male,female,dist_km,urban_pct,poverty_index,mayachorti,lenca,may_pct,len_pct,may_log,len_log,wood_pct,water_piped,water_well,water_river,avg_elev,avg_tri,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
13,1307,3608,1803,1805,97.652,0,1.3104377104377105,0,1749,0,48.47560975609756,0,3.901479815942194,95.955642530985,79.1919191919192,1.144781144781145,16.4983164983165,737.5734350083819,8.65833912581265,5,4,1,2,2,0,2,2,0,1,0,1,9.072909219949622,6.060541975825067,3.0030267192528863,3.712101286015311,2.4006731601830333,1.3084031511510754,4.006855002175093,2.7579556974885078,1.2441655895166381,1.3539529317592185,0.9019131181535258,0.45045797858517256
14,1401,8597,4091,4506,98.014,52.391653290529696,0.6914927768860353,425,1,4.943584971501687,0.0116319646388275,1.7823124818790725,0.011564833415321042,61.212121212121204,85.90690208667738,1.7014446227929372,8.924558587479936,1318.0509853514595,8.689825719253873,9,6,3,1,1,0,6,4,2,2,1,1,18.653246827464695,11.807337616156978,6.829006251686648,7.677359449529766,4.666810262598349,3.005630837646832,8.254637480949258,5.366364963088528,2.8796975313843767,2.721249896985673,1.7741623904701,0.9436778826554391
04,0416,2122,1077,1045,69.57,0,1.4074074074074074,0,0,0,0,0,0,96.47887323943662,78.01672640382318,2.2700119474313025,12.186379928315413,983.8398731203008,6.713391551796157,8,4,4,3,1,2,5,3,2,0,0,0,5.182631932027646,3.423779828287738,1.7531003093460675,2.103083024532418,1.3255760907365088,0.7759071658817837,2.3289654610324417,1.5863733338472072,0.7395486882125382,0.7505834464627854,0.5118304037040221,0.2376444552517457
13,1308,1843,973,870,66.1,0,0.9310344827586207,2,814,0.10851871947911015,44.16711882799783,0.1030246371477988,3.810369362553518,98.78213802435724,80.41379310344827,13.10344827586207,4.413793103448276,1223.4820073585017,7.635382412670898,1,0,1,1,0,1,0,0,0,0,0,0,4.308945858478008,2.944949921914826,1.3577411646790039,1.764853882836257,1.1470707248435452,0.6158738749525711,1.904824592903285,1.351854836392305,0.54972555985494,0.6392673827384663,0.4460243606789752,0.19214172987149292
14,1402,5056,2544,2512,60.69,20.203562340966922,1.6025445292620866,5,4967,0.09889240506329114,98.23971518987342,0.09430276804754101,4.597538288906881,98.77029021151009,72.1119592875318,10.432569974554708,9.669211195928753,1856.0369110332852,9.882232408252158,13,8,5,5,1,4,4,4,0,4,3,1,10.110200211348745,6.642202818970686,3.4571064953091257,4.201234345950584,2.643254722894904,1.5545295686854266,4.403092485182259,2.990661069217215,1.4069779028947011,1.505873380215903,1.0082870268585673,0.49559902372899783
04,0417,2622,1325,1297,28.077,0,1.0675182481751824,2,6,0.07627765064836003,0.2288329519450801,0.07350846808911414,0.20606489941327447,94.75587703435805,66.42335766423358,10.31021897810219,11.952554744525548,813.0103896103897,7.868608092587684,13,7,6,5,4,1,6,3,3,2,0,2,7.015420253181441,4.771621399327422,2.234299373482677,2.8181201985852624,1.8398774703668614,0.9753477724524642,3.162537780910598,2.217693872344275,0.9399005329617035,1.034762273685581,0.7140500566162857,0.31905106806850936
13,1309,7790,4042,3748,69.353,0,1.7104409857328144,1,3844,0.012836970474967908,49.34531450577664,0.012755274975126083,3.9189055563592214,99.33628318584071,70.2983138780804,2.0103761348897535,14.202334630350194,1241.3638861882441,7.776116881269119,9,3,6,4,2,2,5,1,4,0,0,0,14.75664827801425,9.890641544243415,4.850874271540431,6.217142154593777,4.005218332677472,2.206980181669422,6.369409378671704,4.401655002073432,1.9603720374524791,2.1700967447487685,1.4837682094925102,0.68352205241853
14,1403,1936,963,973,102.803,0,1.0943134535367545,1783,6,92.09710743801654,0.30991735537190085,4.533643114391298,0.2699640477205942,93.48127600554785,83.63384188626907,2.219140083217753,10.263522884882107,1126.7681981426108,7.532407407407408,1,0,1,0,0,0,0,0,0,1,0,1,4.251073743189904,2.83311392078394,1.4128520031246443,1.7396587346553798,1.102989949619569,0.6351982559285236,1.8903917226649232,1.3040075420590869,0.5837225350652329,0.6210232858696009,0.426116429105284,0.19393121213088768
04,0418,3639,1867,1772,21.644,0,1.3041749502982107,1,0,0.02748007694421544,0,0.027109277364953846,0,95.51073519843851,63.41948310139165,3.7773359840954273,25.712392312789927,716.813423163455,6.9789017411718675,34,25,9,19,14,5,11,9,2,4,2,2,8.475338184210054,5.65758125624425,2.8083548177829125,3.4926123992497806,2.236844095073383,1.25278271006665,3.7356459319155233,2.5730805429599024,1.1578455783076678,1.2470798530447507,0.8476566182109643,0.3977265294085947
04,0419,2801,1369,1432,41.442,40.213523131672595,1.2437722419928825,0,0,0,0,0,0,93.89920424403184,73.66548042704626,2.580071174377224,18.86120996441281,821.7284109110027,6.696719607771216,8,6,2,2,2,0,5,4,1,1,0,1,7.149007239692353,4.763647020683545,2.37733393286574,2.9001094655889506,1.8530055807623604,1.044716984682905,3.210148904434256,2.199213081148137,1.0068143662559585,1.0387488696691456,0.7114283587730477,0.3258025819268764
